"reviewId","formattedReviewDate","reviewSourceCode","reviewIncentiveCode","productNames","reviewRating","industryCd","industryName","companySizeCd","companySize","jobTitle","reviewSummary","reviewHeadline","upVotes","functionCd","function","partnerReview","productSeoNames","vendorSeoName","sortValue","timestamp"
882385,"May 8, 2019",2,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Developer","The overall experience with the product is very good as it gives reliable result and implemenation is also very easy.","Implementation was easy",0,226,"Data and Analytics",FALSE,katalon,"katalon",1557291613415,1557248400000
882213,"May 8, 2019",2,1,"Katalon",5,267,"IT Services",9897,"50M - 250M USD","Developer","Its very good.
Its Easy to Use
Simple Deployment
Just recording and replaying some scenario's. This worked quit good, but we needed to finetune the test by putting in some delays. After recording we started with datadriven tests. We used an excel file which passes variables to our test. Depending on the value of the variable, our test behaves different. By making our test dynamic, we can almost test every flow of our booking process just by changing the data in the excel file.","It is a very good tool that help in using easily and explain in proper way.",0,233,"IT",FALSE,katalon,"katalon",1557287839115,1557248400000
810925,"May 7, 2019",3,1,"Katalon",5,272,"Services (non-Government)",9896,"<50M USD","developer","overall experience is awesome. Because Katalon Studio is a free automation testing solution developed by Katalon LLC. The software is built on top of open-source automation frameworks Selenium, Appium with a specialized IDE interface for API, Web and Mobile testing. It is very easy to learn I have been working on katalon for 3 years. I will recommend user to use it because its UI/UX is easy to learn.","Automation is easy with Katalon",0,240,"Other",FALSE,katalon,"katalon",1557213984283,1557162000000
842061,"May 7, 2019",2,1,"Katalon",5,267,"IT Services",9900,"1B - 3B USD","assistant system engineer","It is easy to setup and quick to get started. It comes with built-in features a new automation tester can automate easily. Script creation time is quick. This is very nice testing tool.","""Katalon provides amazing integration, but supports only two programming languages""",0,240,"Other",FALSE,katalon,"katalon",1557211873831,1557162000000
879491,"May 7, 2019",8,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","IT Consultant","Powerful tool. 
Easy to implement. 
UI is very intuitive to use.
User friendly.
Loads of functionalities.
Come with all framework setup.
Keyword driven testing tool. 
Helpful Tutorials.

But still, there's lot of scope for improvement.","Easy to implement, but there's always scope for improvement.",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1557209404497,1557162000000
878844,"May 7, 2019","",1,"Katalon",4,267,"IT Services",9901,"3B - 10B USD","Assistant System Engineer","As an IT service provider company, we need an automated solution to generate test cases efectively quick and compatible. Katalon Studio is a great help for us. Katalon Studio is mostly used to automate functional testing to reduce time spent on scripting. Thus, it helps us save the time by creating automated test scripts and we can analyse the results.
Katalon Studio offers Manual Mode and Script Mode for both beginner and advanced testers. 
We think this is an awesome feature for manual testers to learn automation and senior testers to improve automation testing skills. It is encouraged to go for Katalon, made testing better.
","""An advanced powerful automated testing tool""",0,246,"Research and Development",FALSE,katalon,"katalon",1557203301286,1557162000000
879186,"May 7, 2019",8,1,"Katalon",5,267,"IT Services",9902,"10B - 30B USD","system engineer","i am fully satisfied with  this product. Katalon Studio was the selected contestant to resolve our automation challenges.  ","very high satisfied",0,246,"Research and Development",FALSE,katalon,"katalon",1557202586789,1557162000000
879048,"May 7, 2019",2,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Developer","Good Product  with all the below mentioned cons are taken care of .
* Wait-time issues
* Iframe Issues
* Pop-up issues in automation
* Issues in locating deeply nested elements","Implemented partially need more expertise .",0,240,"Other",FALSE,katalon,"katalon",1557199882359,1557162000000
878916,"May 7, 2019","",1,"Katalon",4,267,"IT Services",9903,"30B + USD","Developer","As a Developer in a big IT Services company, I need a softwrae that reduces both the time consumption of testing phase and also the manual testing. Katalon’s main advantage is that it  has dual scripting interfaces so that the testers or associates with less expertise in coding can also use the interface where coding is not required for testing.
Also the feature to have a test case with the help of web recording and mobile recording is most useful.","Katalon:""An automation testing tool for all""",0,246,"Research and Development",FALSE,katalon,"katalon",1557199539966,1557162000000
878864,"May 7, 2019","",1,"Katalon",5,272,"Services (non-Government)",9896,"<50M USD","unknownTitle","Overall Experience was good.It is easy to implement .It is helpful for me to get the desired result.","I think implementation was easy.",0,248,"Software Development",FALSE,katalon,"katalon",1557198477793,1557162000000
878952,"May 7, 2019",8,1,"Katalon",5,272,"Services (non-Government)",9896,"<50M USD","Developer","The possibility of looking into another test computerization device is dependably an energizing one for any product testing organization. Picking the correct device for item testing for anybody in the product testing network ends up simpler with the assistance of fair-minded Test Automation Tool surveys by experienced test mechanization specialists. In this blog, we take a gander at each component of Katalon Studio in detail.","The test mechanization structure furnished inside Katalon Studio.",1,240,"Other",FALSE,katalon,"katalon",1557198001587,1557162000000
878919,"May 7, 2019",8,1,"Katalon",5,272,"Services (non-Government)",9896,"<50M USD","Developer","Pros: Katalon is easily one of the best open source software tools for GUI automation testing. Its intuitive interface requires a minimal learning curve and with the official documentation online, someone with zero testing/coding experience can write a comprehensive test. Test suites and collections allow enterprise level testing by allowing users to run numerous tests in series or parallel in different browser configurations.

If you have some experience as a programmer, Katalon's modularity allows it to be extremely flexible. Programmers can write robust keywords (functions) and classes, that can extend testing functionality. The Cucumber integration makes it easy to write BDD tests. Katalon also allows you to import .jar files to extend functionality making the program even more robust.

Cons: Katalon is an excellent software, but it is not without its bugs. For convenience I will list them:

- Biggest issue is documentation. There is some great official documentation for Katalon, but there is also a lack of basic API documentation. I had to go to a Katalon forum to figure out about object parameterization. Why are the Web UI functions not explicitly documented? The links to the docs I've seen online are all dead.

- Issues with building project path/classes: sometimes if you try to write classes and use them in other classes (OOP) Katalon will not recognize the class and you have to restart the program for a clean build. This was most prominent in how the Cucumber tests have to be structured. Feature files and step definitions have to be in specific locations, and there is not really any official documentation for this.","Useful, Time Saver, Easy to Use, Good UI and the BEST In the Industry of Automation",0,240,"Other",FALSE,katalon,"katalon",1557197203230,1557162000000
875271,"May 6, 2019",2,1,"Katalon",4,267,"IT Services",9897,"50M - 250M USD","Automation Engineer","Katalon studio provide facility to automate both web and mobile applications. It is open source tool which has multiple features like recorder-which helps to record the activities on the web page and then automate them ,spy web and we can create our own custom keywords. It comes as plugin in chrome browser and also download it as application. It provide inbuilt templates for storing the test cases and custom keywords. We have integrated it with Jenkins , Jira and Github without any issue.It become slow in debugging mode, overall it is good tool for the automation engineers but it only work for two languages java and groovy.","Good Automation tool with multiple features",0,246,"Research and Development",FALSE,katalon,"katalon",1557129127955,1557075600000
876102,"May 6, 2019",2,1,"Katalon",5,265,"Healthcare and Biotech",9896,"<50M USD","Test Engineer","Katalon Studio is one the best Automation Application I have used for automating Web and Mobile both.
One stop application for Automating API's, Mobile Applications, Web Applications.
The option where we can record the steps which can be saved as script and can be used again.
It also writes the script in the background according to steps we record.
One should use this application for Automating the Applications

 
","One of the best Application for Automating Mobile, API, Web.",0,240,"Other",FALSE,katalon,"katalon",1557128519544,1557075600000
869825,"May 6, 2019","",1,"Katalon",4,267,"IT Services",9902,"10B - 30B USD","system engineer","Katalon Studio allows running automated tests of UI elements also it includes pop-ups, iFrames as well as it provides wait-time. This tool can be launched on various platforms such as  Microsoft Windows, macOS, and Linux. ... Katalon has dual scripting interfaces for users with different programming skills because of which  make the work environment more effective","Benefits of Katalon studio",0,246,"Research and Development",FALSE,katalon,"katalon",1557108617288,1557075600000
862589,"May 6, 2019",2,1,"Katalon",5,272,"Services (non-Government)",9896,"<50M USD","Analyst","Generally, Katalon is intended to make and reuse mechanized test contents for UI without coding. Katalon Studio permits running computerized trial of UI components, including pop-ups, iFrames, and hold up time. The device can be propelled on Microsoft Windows, macOS, and Linux."," Intuitive analytics by katalon",0,240,"Other",FALSE,katalon,"katalon",1557102569455,1557075600000
873578,"May 5, 2019",3,2,"Katalon",4,274,"Telecommunication",9903,"30B + USD","Director","We use Katalon in our web and mobile project test, I like because they have serval interesting features e.g automation, and we create automatization test.","A powerful automated testing solution.",0,233,"IT",FALSE,katalon,"katalon",1557046367573,1556989200000
870385,"May 3, 2019",8,1,"Katalon",4,267,"IT Services",9897,"50M - 250M USD","DevOps Engineer","It has been a really good experience using this tool for the last few months. First of all, it is free. Additionally, it is Selenium based. The GUI is really intuitive and user-friendly. Then, we have Mobile app integration through Appium and cross-browser support as well. This means I can run the same tests on my mobile phone as I can on my PC. Unlike other tools, API testing is easy without the need of any additional integration efforts.It maintains the Test history and displays test results. ","Great Overall Experience",0,246,"Research and Development",FALSE,katalon,"katalon",1556893367570,1556816400000
870235,"May 3, 2019",2,1,"Katalon",5,257,"Banking",9901,"3B - 10B USD","Technical Lead","Katalon is tool used for automation testing, we can develop the automation testing for mobile as well as web appplication. The toll also helps you to provide the test recording and analysis report which can further be leverage for other things. It supports nearly all the browser available nowadays like safari, chrome, firefox etc. There is no programming knowledge is required to get start for this tool. It has help us in reducing the time efforts required for the QA. Also the report generated is of much help . The tool is 10/10","Katalon !! the best way to automate your test efforts.",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1556885018586,1556816400000
869977,"May 3, 2019",8,2,"Katalon",5,267,"IT Services",9902,"10B - 30B USD","Automation and Manual Tester","Katalon made automation easier. It is easy to use. Katalon Studio is one of the emerging tools for automated testing. Along with Selenium, Ranorex, TestComplete, and Apache JMeter, it’s worth discussing as more and more testing engineers opt for Katalon. The platform facilitates running automated tests for Web interfaces, APIs, and mobile apps (both iOS and Android), provides test recording, and analysis reports.","Katalon - The solution of automation",0,248,"Software Development",FALSE,katalon,"katalon",1556878222542,1556816400000
869274,"May 3, 2019",2,1,"Katalon",4,267,"IT Services",9897,"50M - 250M USD","Software test engineer","Excellent code-Less automation tool! Provides a clean and easy working environment even for the beginner test engineers towards automation. Makes the automation work timeline much less and to complete the task on time.","Excellent Code-less automation tool with much less effort and time!!!",0,240,"Other",FALSE,katalon,"katalon",1556869396740,1556816400000
869336,"May 3, 2019",3,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Devloper","Easy to setup and quick to get started: As Katalon comes with built-in features a new automation tester can automate easily.There is also a scripting mode for advanced users and test cases Script creation time is quick. Katalon provides amazing integration with 3rd party tools like JIRA, ALM, GIT, JENKINS, etc. ","Katalon Studio is a fairly simple, straightforward , Easy to learn, Amazing tool...",0,246,"Research and Development",FALSE,katalon,"katalon",1556867298574,1556816400000
865589,"May 2, 2019",2,1,"Katalon",5,272,"Services (non-Government)",9896,"<50M USD","Business Analyst","Katalon studio is extremely valuable computerization device. When you download it and unfasten you have a perfect and gorgeous GUI that you can use to begin making robotization test. 

Another advantage of utilizing this testing instrument is the expectation to absorb information is little, and you needn't bother with any programming abilities to begin. 

So analyzers who have no coding background can, download it and begin inside 10 minutes to make robotization tests cases.","Special tool to reduce time and efforts helps in enhance quality of work",0,240,"Other",FALSE,katalon,"katalon",1556783122404,1556730000000
818385,"May 2, 2019",8,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Analyst","Katalon Studio is a free and hearty mechanization answer for API, Web and Mobile testing. It coordinates every essential part with inherent catchphrases and venture formats into a total computerization structure. Katalon Studio is anything but difficult to-use for new clients yet at the same time offers propelled abilities for experienced clients. The arrangement is trusted by a functioning network of over 350K clients from 150+ nations around the globe.","The possibility of auditing another test computerization.",0,240,"Other",FALSE,katalon,"katalon",1556778582571,1556730000000
864134,"May 2, 2019",4,1,"Katalon",5,260,"Education",9897,"50M - 250M USD","Test analyst","This is the best software for automation testing for users without coding knowledge .  Any one can easily record and automate mobile and web applications easily without prior coding knowledge .","Future of automation testing ",0,240,"Other",FALSE,katalon,"katalon",1556759864289,1556730000000
863284,"May 1, 2019",3,1,"Katalon",5,267,"IT Services",9900,"1B - 3B USD","Design Engineer","Overall Experience is awesome. it’s worth discussing as more and more testing engineers opt for Katalon. Because it is an open source automation testing tool where engineer can easily learn this.The software is built on top of open-source automation frameworks Selenium.","testing is easy with katalon",0,235,"IT Services",FALSE,katalon,"katalon",1556713612369,1556643600000
833374,"May 1, 2019",8,1,"Katalon",5,272,"Services (non-Government)",9896,"<50M USD","Software Developer","It is an automated tool that I feels best as compared to others as it takes very less time to provide result and helps in doing testing automated.It is easy to learn as well It reduces human work. It records once and doing again and again when we want.Implementation was also easy.","Record once, let it do your work",0,248,"Software Development",FALSE,katalon,"katalon",1556677007368,1556643600000
860320,"Apr 30, 2019",8,1,"Katalon",5,267,"IT Services",9900,"1B - 3B USD","Manager","I have been a newbie in terms of automation testing, the first tool that was referred to me by my peers was Katalon Studio, creating test cases and integrating them in test suite is so made so easy by this tool, I could create complex test cases in very much lesser time that I invested in learning about automation. Katalon Studio is very user friendly in every aspect and one can easily create test cases and test suites with ease. ","Katalon Studio is very easy to use",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1556613050660,1556557200000
860070,"Apr 30, 2019",8,1,"Katalon",2,272,"Services (non-Government)",9896,"<50M USD","Computer Consultancy","I dont like the tool.  It s not able to recity same objects in 2 different rows. It consider them as the same object so cant perform action on that object. I have to create object manually using xpath for my test case.","Implementation is tough, need to create objects manually everytime.",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1556606093549,1556557200000
859974,"Apr 30, 2019",8,1,"Katalon",5,267,"IT Services",9902,"10B - 30B USD","Software developer","Works as software tester to support and Test application and projects and enhance the knowledge . 
Katalon is an automation testing tool which can be useful for sanity/ Regression testing. ","Katalon is an automation testing tool which can be useful for sanity/ Regression testing",0,248,"Software Development",FALSE,katalon,"katalon",1556601853695,1556557200000
857094,"Apr 29, 2019",4,1,"Katalon",5,272,"Services (non-Government)",9896,"<50M USD","Tester","Good for testing tasks. It helped me during my project delivery. The simplicity of working with the tool is amazing.","I used this for testing",0,234,"IT Security and Risk Management",FALSE,katalon,"katalon",1556527493445,1556470800000
856709,"Apr 29, 2019",8,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Developer","Katalon Studio gives a double compatible interface to scripting: an account forbidden editorial manager for the less specialized clients and a scripting IDE designed for experienced analyzers to creator robotization tests with sentence structure feature and smart code fruition.","Katalon Studio pursues the Page Object Model",0,240,"Other",FALSE,katalon,"katalon",1556522092405,1556470800000
856511,"Apr 29, 2019",8,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","System Engineer","Katalon Studio is a complete suite in which we can  test your Web as well as Mobile applications. We can start using the program without having much of technical knowledge.We are able to create test cases quickly. The best feature is the split up between test cases and the test object. This allows us to easily change an error. So overall a nice product for automation of testing.","Making automation - testing easy and fast : Katalon Studio",0,240,"Other",FALSE,katalon,"katalon",1556518173023,1556470800000
855901,"Apr 29, 2019",2,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","developer","The best thing about this tool is it’s a complete package and framework. So you don’t have to download or install any other components when working with it.","It is a complete package.",0,226,"Data and Analytics",FALSE,katalon,"katalon",1556514798653,1556470800000
855762,"Apr 29, 2019",2,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Developer","There are a lot of features built in this tool so even if you are working with some applications developed with something like Angular or AngularJS technologies, it probably has some special libraries and keyword available to you.","Lot of features",0,226,"Data and Analytics",FALSE,katalon,"katalon",1556500252378,1556470800000
850034,"Apr 29, 2019",2,2,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","developer","It uses Apache Groovy, for the Java platform. Groovy is a powerful dynamic language, It is ideal for creating test scripts. For test execution, Java libraries and Java compatible languages like JRuby and Jython are supported.","Implementation is easy and scaleable",0,248,"Software Development",FALSE,katalon,"katalon",1556499291363,1556470800000
851157,"Apr 26, 2019",8,2,"Katalon",4,267,"IT Services",9899,"500M - 1B USD","Project Manager","Katalon is a really helpful test automation tool and the recording facility had saved lot of time for the team.
Deployment timeline reduced with this tool. 
Debug information and Test reports can be checked with Katalon Studio, in junit format.
Katalon Analytics part is also great.
Easy creation of test suite,test cases makes the tester job easy and efficient. ","All purpose Test automation tool",0,244,"Project and Portfolio Management",FALSE,katalon,"katalon",1556273958228,1556211600000
850100,"Apr 26, 2019",8,1,"Katalon",5,267,"IT Services",9902,"10B - 30B USD","DEVELOPER","My experience about katalon is very good and satisfying.
As a fresher i started using it but now i'm very friendly to use this tool.
It is an user friendly tool which helps in fastest delivery of the product and easy to use it.
","User friendly with minimum coding efforts..easy to use..",0,248,"Software Development",FALSE,katalon,"katalon",1556263199405,1556211600000
830765,"Apr 26, 2019",8,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Senior Frontend Developer","One of the best features about Katalon Studio is that is free to license. It is a great tool to test UI elements like popups, iFrames and wait-time. This can be done with minimal knowledge of coding. It works on most modern platforms like Mac, Windows and Linux. It supports local and remote testing as well. It is simple to use and deploy and has wider set of integrations than Selenium.","Katalon Studio: Free, simple to deploy and easy to use",0,248,"Software Development",FALSE,katalon,"katalon",1556251603105,1556211600000
846353,"Apr 26, 2019",8,2,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","ase","It is a good software for automation testing. Easy to create test cases. Used to automate on front-end web applications, mobile and web services. Helps to create test cases where you can select actions and create a test case. Encourage non technical testers to create test cases using keyword approach.","Good practice for inspect element and integrations",0,248,"Software Development",FALSE,katalon,"katalon",1556245623265,1556211600000
849504,"Apr 26, 2019",8,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Software Developer","A powerful automation solution with a comprehensive and integrated set of features from recording test steps, generating scripts to executing and reporting test results for Web, API, and mobile test automation. ","Useful, Time Saver, Easy to Use, Good UI.",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1556244891221,1556211600000
838203,"Apr 26, 2019",3,2,"Katalon",4,267,"IT Services",9899,"500M - 1B USD","Business Analyst","As an end user to the Katalon Automation solution, I have thoroughly explored it. It is very useful for novice testers as well as for  experienced professionals. Not much coding knowledge is required while using this and it is very useful for creating regression test cases and saves a lot of time. My team has improved almost 2 days of testing time due to running regression test cases on Katalon Studio. ","Easy installation and use. Great for professionals who do not have much coding knowledge",0,240,"Other",FALSE,katalon,"katalon",1556243236613,1556211600000
849337,"Apr 26, 2019","",1,"Katalon",5,267,"IT Services",9901,"3B - 10B USD","Software Developer","It is very useful in functional testing of our application that will provide bugs before deploying code into production ","Implementation and use is very useful that will easy our work.",0,240,"Other",FALSE,katalon,"katalon",1556241858148,1556211600000
849326,"Apr 26, 2019",8,1,"Katalon",5,267,"IT Services",9901,"3B - 10B USD","unknownTitle","Katalon is very nice tool for all purpose projects. It is very helpful for those programmers who are having less programming knowledge. It can be use as scripted mode or manual mode as well.","Katalon-The Complete Solution",0,240,"Other",FALSE,katalon,"katalon",1556241630777,1556211600000
846191,"Apr 25, 2019",8,2,"Katalon",4,267,"IT Services",9899,"500M - 1B USD","Functional Tester","Selenium the script creation is limited to Java and Groovy in katalon. It cannot automate desktop applications unlike some licensed tools like UFT and Test Complete","Innovative learning tool",0,235,"IT Services",FALSE,katalon,"katalon",1556186794853,1556125200000
845973,"Apr 25, 2019",8,1,"Katalon",4,267,"IT Services",9896,"<50M USD","Test Engineer","Overall experience with katalon has been good, with this tool i am able to automate web and mobile application very easily","Katalon Studio Review",0,240,"Other",FALSE,katalon,"katalon",1556179672341,1556125200000
845608,"Apr 25, 2019",8,1,"Katalon",5,261,"Energy and Utilities",9903,"30B + USD","System Engineer","Katalon studio is exceptionally user friendly. It helps an individual to spend less time as  well as efforts to execute the test cases.It has ample of features such as  Katalon recorder and spyweb. It has great tools for beginners.One of the advantages is it has direct Integration with Browserstack, Docker, Git, Jira. One of disadvantage I come across is lack of support for .NET language.","""Good Automation tool for beginners and all levels of expertise !""",0,240,"Other",FALSE,katalon,"katalon",1556175388667,1556125200000
845606,"Apr 25, 2019",8,1,"Katalon",5,267,"IT Services",9902,"10B - 30B USD","Assistant Consultant","It is fits great in DevOps environment scrum team. Being free of cost and easy to deploy along with its set of integrations it made our Automation Testing with Selenium work easier.","Free Of Cost - Katalon an Automation Testing with Selenium Tool",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1556174657831,1556125200000
845553,"Apr 25, 2019",8,1,"Katalon",5,271,"Retail",9903,"30B + USD","System Engineer","It's free software and very reliable.It's easy to learn and better than other tool which we used in the past.
It is helpful for beginner who is having minimal programming or coding background.","""Easiness in product is key to settle in the market""",0,240,"Other",FALSE,katalon,"katalon",1556174331016,1556125200000
845569,"Apr 25, 2019","",1,"Katalon",4,267,"IT Services",9903,"30B + USD","Assistant System Engineer","I have used this for handling the Web UI test. I created test script for the UI without coding. I haven't used any related tool like this. This was my first time, so overall i am happy with my experience. 
Although i am using 5.3.0 version. I hope in future i will use the version 6.1.2 very soon.","Satisfied with experience.",0,233,"IT",FALSE,katalon,"katalon",1556174114961,1556125200000
845591,"Apr 25, 2019",8,2,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","developer","It has scripts  for users with progarmming expertise, it has script mode as well using which users can write test scripts in Groovy.  It has record & playback and manual mode that help non-programmers to effectively create automation test cases.","Easy to implement and run script",0,246,"Research and Development",FALSE,katalon,"katalon",1556173009893,1556125200000
845203,"Apr 25, 2019",4,2,"Katalon",5,267,"IT Services",9902,"10B - 30B USD","Software Developer","very good with the implementation and technology and all grat process to complete the things and etc ","implementation was very good need more on the structure wise overall things and technology",0,248,"Software Development",FALSE,katalon,"katalon",1556168790851,1556125200000
714933,"Apr 25, 2019",3,2,"Katalon",4,267,"IT Services",9896,"<50M USD","Analyst","I am using katalon from last 3 month, I automate web application with katalon Studio, It is good experience with katalon for web automation. I love katalon due to follwing point
1. Easy to locate element 
2. Easy to add test case, test cases suite and test cases collection suite
3. Easy to change browser, Execute test cases many browesers on same time
4. Easy to run test collection suite Sequential and parallel.

Facing some problems which easily solved by community and Katalon Manual.
","Best tool for web application automations ",0,240,"Other",FALSE,katalon,"katalon",1556167719372,1556125200000
845289,"Apr 25, 2019",8,1,"Katalon",5,267,"IT Services",9902,"10B - 30B USD","Agile Facilitator","Easy application to use, could learn it in no time. Addons are easily available. Very quick and fast. 
happy with Katalon as a software for automation testing.","Most user friendly and interactive application. ",0,242,"Product Management",FALSE,katalon,"katalon",1556164588015,1556125200000
842259,"Apr 25, 2019",8,2,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Developer","Using this software since couple of weeks, integration testing was freaking easy after implementing test scripts with katalon studio.","Easy way to test application",0,226,"Data and Analytics",FALSE,katalon,"katalon",1556163834573,1556125200000
843910,"Apr 25, 2019",8,1,"Katalon",5,267,"IT Services",9896,"<50M USD","assistant system engineer","It was a great experience while working on katalon studio, i was not expecting this much outcome from this but as it turns out to be, i was astonished to be able to use this amazing tool and the delivery time is also amazing.","Praise",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1556161840966,1556125200000
845140,"Apr 25, 2019",8,2,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Developer","It's nice and simple tool and has support for various languages.
It is compatible with most of the browsers such as chrome and mozilla.
","Best automation Tool",0,246,"Research and Development",FALSE,katalon,"katalon",1556160885394,1556125200000
795371,"Apr 25, 2019",8,1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Front end developer","
It was a nice experience using this tool.  It is free  and powerful automated testing tool for Web testing, API testing, and Mobile testing. Moreover its built on top of Selenium, Appium. ","Praise",0,246,"Research and Development",FALSE,katalon,"katalon",1556158210554,1556125200000
843778,"Apr 24, 2019",8,1,"Katalon",3,267,"IT Services",9902,"10B - 30B USD","System Engineer","It is an open source selenium based automation testing tool. I have implemented it for web based testing. It provides a lot of features like web recorder, object spy, and many more advanced features which are usually found in commercial tools. 
However, even though the tool has such great features, I noticed some unstable behavior while automating the test cases. Some test cases which earlier were getting executed successfully, were getting failed when executed again; and in some cases, the web recorder does not work. 
Keeping in mind both all these points, I felt that the tool is great for someone learning automation testing as a beginner, because this tool is very easy to learn. But in case of implementing it in CI/CD processes, I would suggest to go for a stable version of this tool. ","Easy to learn and implement, but often shows unstable behavior",0,248,"Software Development",FALSE,katalon,"katalon",1556111299178,1556038800000
843519,"Apr 24, 2019",8,2,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Developer","This automation tool helped to reduce the efforts and time required to test the test-cases.
It helps to make auto scripts, that runs automatically the way human interacts with the system.

Very beneficial tool for software testers and IT industry to reduce the time required to release the software.","Time Saver and Effective tool",0,226,"Data and Analytics",FALSE,katalon,"katalon",1556105642005,1556038800000
843267,"Apr 24, 2019",3,2,"Katalon",4,267,"IT Services",9901,"3B - 10B USD","INFORMATION TECHNOLOGY ANALYST","---Script Recording feature pretty good and easy as compared to other tool.
---Time consuming as at same time i was able to test on multiple browser.
---Perfect combination  of selenium ( for web application testing ) and Appium(support mobile 
   application testing)
--Reports Genetated  by katalon studion are very helpfull in analyzing.
-- Very easy to learn not too complex
 Just User interface need little more impovement.
","Robust ,Quick,Easy automation tool ",0,240,"Other",FALSE,katalon,"katalon",1556100438929,1556038800000
825193,"Apr 24, 2019",8,2,"Katalon",4,267,"IT Services",9896,"<50M USD","System Engineer","It is one of the best powerful tools to automate the functional test cases.It is user friendly and even beginners can learn it easily.","User friendly and  best tool for the Beginners ",0,248,"Software Development",FALSE,katalon,"katalon",1556091589467,1556038800000
842520,"Apr 24, 2019",3,2,"Katalon",5,267,"IT Services",9899,"500M - 1B USD","assistant sysytem engineer","Working on this tool was a knowledgeable experience for me. This tool made automation testing far easy for both mobile and web application. The good thing about this tool is that It is absolutely free to use for everyone. ","Automation testing made easier",0,248,"Software Development",FALSE,katalon,"katalon",1556089469513,1556038800000
842233,"Apr 24, 2019",8,1,"Katalon",4,267,"IT Services",9900,"1B - 3B USD","Developer","Since it is a free automation testing solution developed by Katalon LLC. The software is built on top of open-source automation frameworks Selenium, Appium with a specialized IDE interface for API, Web and Mobile testing .Its easy and perfect user interface makes it more usable","Best Suited Testing Tool with Enhanced Capability and Ability",0,226,"Data and Analytics",FALSE,katalon,"katalon",1556086170231,1556038800000
842165,"Apr 24, 2019","",2,"Katalon",5,272,"Services (non-Government)",9896,"<50M USD","Business Analyst","
This is one of the best automation software observed for testing. I am using this software regualry for automation testing and it is best in the industry with ease to use and interactive UI. The addons are easly available on opera and microsoft edge which makes the life more simpler. Really happy and satisfied with Katalon..

","Time saver and easy to use software for automation testing",0,226,"Data and Analytics",FALSE,katalon,"katalon",1556084127691,1556038800000
841536,"Apr 24, 2019",4,2,"Katalon",5,267,"IT Services",9896,"<50M USD","ASE","It was a very nice to work with this client. Got many things to learn and also many opportunities for growth. Got very nice envirnment and frienly and helpful envirnment.","It was very nice to work with.",0,240,"Other",FALSE,katalon,"katalon",1556075189631,1556038800000
834586,"Apr 24, 2019",3,2,"Katalon",5,267,"IT Services",9896,"<50M USD","assistant system engineer","my experience with katalon studio is very good because it is good for testing, and  all Web service requests sent in Katalon Studio are stored in the ‘Request History’ panel, by which i can retrieve request anytime. In Katalon Studio to apply a partial modification to resources we can use PATCH HTTP method.","testing experience with katalon studio is good, but handling with failure schema",0,237,"Management / Business Consulting",FALSE,katalon,"katalon",1556074751102,1556038800000
841238,"Apr 24, 2019",8,1,"Katalon",4,267,"IT Services",9898,"250M - 500M USD","QA","Best automation tool in the market. Easy for testers to create and run scripts since it needs a very less coding experience.","Katalon studio - automation tool for testers",0,248,"Software Development",FALSE,katalon,"katalon",1556072284358,1556038800000
838219,"Apr 24, 2019","",1,"Katalon",4,272,"Services (non-Government)",9896,"<50M USD","Developer","Pros: I have been working with Katalon Studio for about 1 year and have been very great experience working with Katalon tool .its very easy to learn and do automation testing with katalon studio.It provides feature to test on web and mobile environment .With Recording feature,Its very easy to record and execute script and test it.It provides cross platform testing also.

Cons: It have just been working with the application and was trying to automate but sometimes I faces issue to get the xpath and I had to enter manually to add xpath.

Overall :Its a great tool at free of cost with awesome features","An awesome automation testing tool at free of cost",0,226,"Data and Analytics",FALSE,katalon,"katalon",1556070427900,1556038800000
