"adviceToOthers","completenessScore","cons","customerSupportRating","easeOfUseRating","functionalityRating","generalComments","globalReviewId","id","incentivized","isAuthenticated","overallRating","profilePictureUrl","pros","reasonForChoosing","reasonForSwitching","recommendationRating","reviewerAnonymityOn","reviewerCompanySize","reviewerFirstName","reviewerIndustry","reviewerJobTitle","reviewerLastName","sourceSite","timeUsedProduct","title","valueForMoneyRating","vendorReply","writtenOn","alternativesConsidered","switchedProducts"
null,0.15216544546708197,"Learning the software took a while. Other than that I have no other cons to report.",0.8,0.8,1,null,"Capterra___1495484","1495484","VendorReferredIncentivized",TRUE,1,null,"I liked that katalon studio easily integrated with Jira and Git. ",null,null,0.8,TRUE,"D","Abel","4","Software Engineer ","Hernandez","Capterra","FreeTrial","Great Features ",1,null,"2019-04-22T14:13:26Z","",""
null,0.15289600895267028,"as far as I know it does not work for all browsers",null,1,1,null,"Capterra___1495470","1495470","VendorReferredIncentivized",FALSE,0.8,null,"it is a simple and easy to use to for automating your test cases",null,null,1,FALSE,"E","Hristina","4","QA","Varbenova","Capterra","LessThan6Months","great, easy to use and cheap source!",null,null,"2019-04-22T14:03:57Z","",""
null,0.36128267568062616,"Not a huge fan of how it runs each instance as its own new instance.",0.6,0.8,0.8,"We develop web apps, and we've used Katalon Studio along with our pre-production and production CI builds, to ensure each new version is running as expected. Saves loads of time!","Capterra___1495464","1495464","VendorReferredIncentivized",FALSE,1,null,"Price is the biggest thing! Also easy to implement. You can setup your full test, and then have it generate a command that you can run as part of your CI builds.",null,null,0.8,FALSE,"E","Shaun","51","DevOps Engineer","Zitzmann","Capterra","LessThan12Months","Katalon Studio is an excellent UI testing suite that's easy to implement and use",1,null,"2019-04-22T14:00:32Z","",""
null,0.19693888475757623,"More documentation required. I was struggling to do data binding using Katalon studio.",1,1,1,"Day to day activities are automated and I found very easy and time saving. ","Capterra___1495416","1495416","VendorReferredIncentivized",FALSE,1,null,"An excellent automation software ,Very easy to use and maintain. Saves lot of time and effort.",null,null,1,FALSE,"I","Shyney","137","Test Analyst","Thomas","Capterra","FreeTrial","Katalon Studio - An excellent automation software",1,null,"2019-04-22T13:29:20Z","",""
null,0.4709492491085708,"needs load testing right now I am unable to perform load testing",1,1,1,"this software is a game changer ","Capterra___1495387","1495387","VendorReferredIncentivized",FALSE,1,null,"this software makes it really easy for me to test my application 

and its faster than selenium ",null,null,1,FALSE,"C","nitesh","43","qa","nankani","Capterra","LessThan2Years","Katalon Studio review",1,null,"2019-04-22T13:17:28Z","",""
null,0.3283359315261409,"That not have support for test windows apps.",1,1,1,"In my work we are a test team and we have to test every apps (desktop, server, web and mobile apps) and every change in each one.","Capterra___1495384","1495384","VendorReferredIncentivized",TRUE,1,null,"The easy interface, the easy use, that is a complete tool with everything that I need for automate test for web and mobile apps.",null,null,1,FALSE,"D","Escarly Misael","41","Tester engineer","Mata Cruz","Capterra","LessThan6Months","Katalon Studio the best tool for automated QA",1,null,"2019-04-22T13:15:53Z","",""
null,0.26827214678311206,"may be i might not learn as its generating everything.",1,0.8,1,null,"Capterra___1495383","1495383","VendorReferredIncentivized",TRUE,1,null,"generation of automation scripts and reports",null,null,1,FALSE,"D","Aiswarya","14","Qa","Pemmaraju","Capterra","FreeTrial","Good for beginners",null,null,"2019-04-22T13:15:36Z","",""
null,0.5187239618568869,"A little less features than some competing Automated Testing Solutions, especially since I was a somewhat early adopter of katalon and a lot of the features at the time were not present that now exist.  However the current version and features offered are robust and fact that it is free puts it out ahead of the competition in affordable/robust testing solutions.",0.8,0.8,1,null,"Capterra___1495346","1495346","VendorReferredIncentivized",FALSE,1,null,"The fact that Katalon is open source and tightly tied to groovy allows a developer many different ways to creatively implement automated testing solutions.  Documentation and examples on how to implement things are plentiful and all source is out on Git so issues/suggestions feedback is good and any potential bugs are fixed quickly and easily.",null,null,0.9,FALSE,"F","Ian","42","Senior Application Developer","Durston","Capterra","LessThan2Years","Review of Katalon Studio",1,null,"2019-04-22T12:55:46Z","",""
null,0.043043961975911454,"Lack of scripts languages, wish it supported more languages.
",null,1,0.8,null,"Capterra___1495337","1495337","VendorReferredIncentivized",FALSE,1,null,"GUI/Easy interface
Record and Playback
Good amount of free learning materials
Free",null,null,1,FALSE,"G","Jaswinder","124","Validation Engineer","Singh","Capterra","LessThan6Months","Really Great tool for team starting with Automation",null,null,"2019-04-22T12:50:05Z","",""
null,0.2693506288017681,"software is good ....I don't find any difficulty",0.8,0.8,0.8,null,"Capterra___1495327","1495327","VendorReferredIncentivized",FALSE,0.8,null,"with the help of software testing is fast, easy to learn",null,null,1,FALSE,"I","Pragya","96","Developer","Bhadauria","Capterra","LessThan6Months","great experience",0.8,null,"2019-04-22T12:44:11Z","",""
null,0.3033282596790792,"The ui seems to be a little ugly, and the functions encapsulated in WebUI need to be enriched",0.8,0.6,1,"It is a very powerful tool to be used in the project.","Capterra___1495324","1495324","VendorReferredIncentivized",FALSE,0.8,null,"It is easily used for our project, satisfy almost all of our needs",null,null,0.8,FALSE,"G","Issac","96","software engineer","Han","Capterra","FreeTrial","good tool",0.6,null,"2019-04-22T12:38:59Z","",""
null,0.30886908514915773,"Initialize loading of  project is taking a bit time.",null,0.8,0.8,null,"Capterra___1495313","1495313","VendorReferredIncentivized",FALSE,0.8,null,"I am searching for a tool for my QA team for a quiet time. Tried a lot of products in store and Katalon is very simple and ease my QA works alot. I love the product!",null,null,0.9,FALSE,"D","Deepthy","96","Qa Engineer","M","Capterra","LessThan6Months","Worthful Product",null,null,"2019-04-22T12:32:05Z","",""
null,0.04227079638003749,"Xpath reading sometimes is not good but its okey!",0.6,0.6,0.6,"Nice","Capterra___1495285","1495285","VendorReferredIncentivized",FALSE,0.8,null,"Very goot, sometimes it won't read xpaths correctly but it's okey! Keep up the good vork",null,null,0.5,FALSE,"B","Ervin","102","DevOps","Rrahmani","Capterra","LessThan6Months","Very goot",0.6,null,"2019-04-22T12:08:48Z","",""
null,0.05263512571478752,"The record feature could be a little more robust. Sometimes doesn't click where you actually click.",null,0.8,0.8,null,"Capterra___1495277","1495277","VendorReferredIncentivized",TRUE,0.8,"https://cdn0.capterra-static.com/profile-images/linkedin/e78eab2e874761d016df3264d49be711.jpeg","Record feature is pretty good. It simplifies the test writing process.",null,null,0.6,TRUE,"C","Bruce","5","Software Analyst","Marshall","Capterra","FreeTrial","Katalon Studio",null,null,"2019-04-22T12:02:13Z","",""
null,0.5295551259721331,"When troubleshooting with the JS Console, I always have retype the functions or methods that I'm testing as Katalon always opens in a brand new window and anything memory from the console is gone at that point.

It would also be ideal if it were easier to schedule tests to run. I'm been working on schedule some tests to run overnight but am having some issues with get the command line test script to execute with the Window's Scheduler.",0.8,0.6,0.8,"We have improved out testing ten fold thanks to Katalon. It has allowed us to roll out new functionality much faster to our customers and in a more stable environment than ever before.","Capterra___1495267","1495267","VendorReferredIncentivized",FALSE,0.6,null,"I love how easy it is to record test cases and add those test cases to test suites to run multiple form submissions. It really allows me to focus less on the button pushing,  and focus more on the Customer UX and analyze the data that gets passed from the from to the database.",null,null,0.8,FALSE,"C","David","124","Systems Analyst","Castle","Capterra","LessThan6Months","David Castle Katalon Review",1,null,"2019-04-22T11:46:58Z","",""
null,0.13374179267300595,"It is eclipse-based and therefore kinda slow.",null,0.6,0.8,null,"Capterra___1495265","1495265","VendorReferredIncentivized",TRUE,0.6,null,"Easy capture & replay to ease daily routine tasks",null,null,0.6,TRUE,"G","Florian","75","QA Engineer","Pütz","Capterra","LessThan6Months","Quite handy tool",null,null,"2019-04-22T11:44:36Z","",""
null,0.4835241303874909,"Support documentation for Linux does have some scope for improvement since I found it difficult to use it in a linux environment as compared to windows or mac ",1,1,1,"As a QA analyst with intermediate experience level in automation this tool really helps when you are unable to build a testcase and can make use of the tool to record and export it to a script which can be directly used in your automation code thus killing two birds with one stone","Capterra___1495256","1495256","VendorReferredIncentivized",TRUE,1,null,"1) Record and Play to Automate tests on the go
2) Export to/Import from other languages to build scripts for use in other environments quickly without effort which helps beginners to pick up automation easily
3) Supported on Windows/Mac and also available for use as plugin for chrome browser making it easy to use across multiple platforms",null,null,1,FALSE,"D","Kunal","96","Sr QA Engineer","Patil","Capterra","LessThan12Months","Excellent UI Automation Tool ",1,null,"2019-04-22T11:35:30Z","",""
null,0.49547405258625704,"Object repository: Day by day it is getting bigger. somewhat difficult to handle.",0.8,1,0.8,"Awesome. :)","Capterra___1495245","1495245","VendorReferredIncentivized",FALSE,0.8,null,"1.Open source
2.Easy to install (just download and install and start working on it.) It comes with entire package of libraries drivers ..etc
3. Reporting tool: Katalon analytics
4. Integration with GitHub
5. Supports Shadow DOM
6. Manual Mode : Testcases
7. Record playback
8. Data Files : Easy to connect to DB",null,null,0.8,FALSE,"I","Saish Datta","4","Member Technical","Musinada","Capterra","LessThan12Months","My review on Katalon ",0.8,null,"2019-04-22T11:23:52Z","",""
null,0.20776421866894726,"It is sensitive to errors and it is often a pain as it is not that tolerant to mistakes such as caps and online help is not that effective.",null,0.8,1,null,"Capterra___1495240","1495240","VendorReferredIncentivized",FALSE,0.8,null,"The automation of testing and ability to test web pages at the highest integrity in terms of the expected outputs based on the codes.
",null,null,0.7,FALSE,"A","Teck Yun","96","Student","Koh","Capterra","LessThan6Months","Honest Review",null,null,"2019-04-22T11:19:47Z","",""
null,0.22912423441534363,"hard to think of a 'con' - perhaps having more integration directly with Katalon Recorder",null,1,0.8,"Katalon Studio has allowed me to build multiple testing suites for multiple browsers that provides rapid and flexible testing which in turn means faster turnaround for deployments.  Management is certainly happy with this change.","Capterra___1495236","1495236","VendorReferredIncentivized",TRUE,0.8,null,"Easy to use.  Flexible and versatile with a satisfying learning curve.",null,null,1,TRUE,"C","Roger","69","Manager of Information Services","Hiers","Capterra","LessThan6Months","Katalon Studio",1,null,"2019-04-22T11:17:51Z","",""
null,0.2404976684584985,"No much community support

Paid support is expensive",0.8,1,0.8,"Overall experience is very good, software solved our business concerns during the post deployment activities. Previously we are using multiple tools for automation like  selenium for web testing where as the katalon gives us the feature to all in one including reporting. ","Capterra___1495225","1495225","VendorReferredIncentivized",FALSE,1,null,"Quick setup 

Easy to learn and use 

Easy to integrate to Jenkins CD Pipeline 

Out-of-the-Box solution",null,null,0.9,FALSE,"G","Dinesh","96","Application Support Manager","Bolisetty","Capterra","LessThan6Months","Katalon Studio - Automation tool which you love to use",0.8,null,"2019-04-22T11:10:28Z","",""
null,0.06428871480577585,"start to end procedure tutorial must be available",0.8,0.8,1,"Excellent","Capterra___1495197","1495197","VendorReferredIncentivized",FALSE,1,null,"it is like most same as Selenium.
it is relate with coding with different technology like java
Code recommendations are good to know next step",null,null,1,FALSE,"B","Pranit","4","Trainee","Dhumal","Capterra","FreeTrial","It's My own review",1,null,"2019-04-22T10:44:02Z","",""
null,0.41688434626874304,"It requires katalon installation on each platform where execution needs to be done",0.8,0.8,0.8,null,"Capterra___1495189","1495189","VendorReferredIncentivized",FALSE,0.8,null,"Katalon Recorder Works nicely
Converts code to my required language and helps me generate code faster",null,null,0.8,FALSE,"D","Shalin","96","Technical lead","Shah","Capterra","LessThan12Months","Katalon Recorder works nicely",1,null,"2019-04-22T10:39:53Z","",""
null,0.3999402858251162,"There should be more language options, especially python or javascript. He must also dominate the entire screen. I couldn't include the automation that was on the screen yet.",0.8,0.6,0.6,"In general I am very happy with my Katalon experience. I think it will grow even more in time.","Capterra___1495173","1495173","VendorReferredIncentivized",TRUE,0.8,"https://cdn0.capterra-static.com/profile-images/linkedin/77671b96a320d85f2293f1e646d9e48f.jpeg","Even though we don't know how to write test automation, Katalon has a very helpful interface. For this reason, you can make your automation faster and more practical.You must try the ""Spy"" feature to select objects.",null,null,0.8,FALSE,"C","Ahmet Gökhan","4","QA & Software Test Engineer ","Kocaman","Capterra","LessThan12Months","A new face in test automation",0.4,null,"2019-04-22T10:22:05Z","",""
null,0.3999137329807265,"when repeat record , the object repository will be duplicate ",1,1,1,null,"Capterra___1495167","1495167","VendorReferredIncentivized",TRUE,1,null,"Automation , recording web, Test Suits, add manual object repository",null,null,0.9,FALSE,"C","Ivan","4","Quality assurance","Alvian","Capterra","LessThan12Months","Katalon Studio Review",1,null,"2019-04-22T10:17:42Z","",""
null,0.38990201883467357,"Windows version of the app has a few problems.",1,0.8,0.8,null,"Capterra___1495157","1495157","VendorReferredIncentivized",FALSE,0.8,null,"Simple is best. It's​ easy to understand and use",null,null,0.7,FALSE,"C","Uttkarsh","4","Solution Architect","Jain","Capterra","LessThan12Months","Katalon : Automation simplified",1,null,"2019-04-22T10:04:21Z","",""
null,0.28723243489674766,"search for option and flow is little difficult",0.8,0.8,1,"It was great experience to use this katalon studio and learned a lot of things.","Capterra___1495150","1495150","VendorReferredIncentivized",FALSE,1,null,"User Friendly using UI screen of Katalon software",null,null,0.8,FALSE,"I","muthuselvi","4","Senior Software Test Lead","M","Capterra","LessThan12Months","UI Friendly",1,null,"2019-04-22T09:58:41Z","",""
null,0.285579101642934,"Details script must be visible.
Input data variation should be more easy",1,1,1,"Great experience","Capterra___1495145","1495145","VendorReferredIncentivized",FALSE,1,"https://cdn0.capterra-static.com/profile-images/linkedin/11b0bd1c6c2d982a16fe5c7bbf5dcf4e.jpeg","Flexibility and easyness and in my comfort zone without much coding",null,null,1,FALSE,"C","chintan","110","Senior QA Engineer","choksi","Capterra","LessThan6Months","Product for Analysts",1,null,"2019-04-22T09:54:35Z","",""
null,0.24644576834613094,"So far nothing. As I am pretty new to Katalon can't quite get the glimpse of its Cons. Sure it will not frustrate me in future as well. ",1,1,1,"N/A","Capterra___1495142","1495142","VendorReferredIncentivized",TRUE,1,null,"Almost Everything. Script modem, Manual mode is pretty damn great feature for a automation tool. Also drag and drop object feature is very cool. I have just started using katalon and found it very very easy and amazing to automate my scripts.",null,null,1,TRUE,"C","Tarik","96","Sr. Software Engineer In Test","Adnan","Capterra","LessThan6Months","Katalon is awesome",0.6,null,"2019-04-22T09:52:55Z","",""
null,0.3999616528314541,"The most important integrations that you would use are paid. 
Apart from that, it doesn't have an IE and it's not that easy to change the variable of a browser or environment in Jenkins",1,1,0.8,"Katalon is helping me to build test automation quick and easy. Right now, we have only 1 QA for an entire company (50 people), and Katalon enables us guarantee that we still create our regression tests fast","Capterra___1495137","1495137","VendorReferredIncentivized",FALSE,1,"https://cdn0.capterra-static.com/profile-images/linkedin/0ab41126278204a991065f53b6534ba3.jpeg","Quick, easy to use and setup. 
Even when you feel confused, there's a huge community support and excellent wiki pages with all info. ",null,null,0.9,FALSE,"C","Lina","30","Head of QA","Kulakova","Capterra","LessThan12Months","Great tool for fast automation",1,null,"2019-04-22T09:47:15Z","",""
null,0.5083391018862501,"Takes lot of CPU usage if more than one session is open in one machine.
",1,1,1,"creating automation scripts for huge business workflows and maintaining those scripts have been so easy using this tool","Capterra___1495133","1495133","VendorReferredIncentivized",TRUE,1,null,"Framework of the tool is fantastic , it saves the time and allows to focus more on the script creation.
Liked Katalon Analytics.",null,null,1,TRUE,"D","Blessy","96","Automation Tester","Joseph","Capterra","LessThan2Years","Very good Product",1,null,"2019-04-22T09:45:41Z","",""
null,0.08285910203283872,"Takes time to write the test script.
Recording feature is a hit or miss.",0.8,1,1,"Quite positive. It does what it says.","Capterra___1495126","1495126","VendorReferredIncentivized",FALSE,0.8,null,"Easy customizable script for different use case
Acts like an ""actual person"" by actually clicking on the user interfaces by getting the respective elements",null,null,0.8,FALSE,"C","Chze Wen","96","iOS Engineer","Wong","Capterra","LessThan6Months","Review from iOS Developer",null,null,"2019-04-22T09:42:33Z","",""
null,0.5899070400384708,"1. Integrate it with Chro path for better xpaths.

2. Only compatible with Java and Groovy.",1,1,1,"Best Testing Tool in Market","Capterra___1495120","1495120","VendorReferredIncentivized",TRUE,1,null,"Since its built on Top of Selenium working on Katalon becomes way too easy for a new user as well. On the other side if you have worked on Selenium and Java. You can master it in few days. And Never Forget the Spy web and record web  button helps you to find such complex x-path which would be a tough task doing it manually. And testing of API , and UI is  an easy task like never before.",null,null,1,TRUE,"I","Shashank","4","Software Engineer","Srivastava","Capterra","LessThan2Years","Best Testing Tool in Market",1,null,"2019-04-22T09:39:56Z","",""
null,0.5452324354819944,"1. reports should also be available for test case level. it is only available at test suits level.
2. To make it more friendly for the users more scripting languages can be added.
3.can add distributive testing approach also. 
4. Till now to test on Linux only beta version is available which is not soo good. Need improvement on that",null,1,0.8,"Overrall experience is really good. I hope new features will be added in the future that will make this tool the best for automation.","Capterra___1495118","1495118","VendorReferredIncentivized",TRUE,0.8,null,"1. UI is user-friendly. One can easily learn how to use this tool .
2. Manual testers can easily use this tool as user is able to record through this tool.
3. In the reports perspective, it is very useful. Like in eclipse with selenium user need to add testng but here no need to add anything.
4. Test reports are easily available in different formats easily.
5. User can get Screenshot of failed test cases very easily.
6. Easily integrate with jira and git.",null,null,0.9,TRUE,"I","Mukul","96","Senior Associate","chhabra","Capterra","LessThan12Months","Katalon Studio : Time saviour in Automation",null,null,"2019-04-22T09:38:47Z","",""
null,0.2700767861020187,"That the software doesn’t support visual testing ootb.",1,0.8,0.8,null,"Capterra___1495117","1495117","VendorReferredIncentivized",TRUE,0.8,null,"That it supports Cucumber BDD functionalit tests.",null,null,1,FALSE,"G","Sander","43","Developer","Schutten","Capterra","FreeTrial","A gem",1,null,"2019-04-22T09:38:12Z","",""
null,0.12666345294645245,"As I am using Ubuntu 16.04 LTS system, Katlon is not much supportive on that. It always gets hang when I start recording something or creating any test suite. It should be ubuntu compatible as well. (I have installed BETA version but still its not behaving as dedicated)",0.6,0.6,0.8,"Its Average for now as I did not get chance to explore much to the software.","Capterra___1495115","1495115","VendorReferredIncentivized",FALSE,0.6,null,"Ease Of Use
Reduces Efforts
Time Efficient
Good Look and Feel",null,null,0.4,FALSE,"D","Supriya","96","Quality Analyst","Patil","Capterra","FreeTrial","Unable to provide full fledged support to Ubuntu OS",0.6,null,"2019-04-22T09:36:58Z","",""
null,0.16817910220626553,"all features are up to the standards, can not answer this",null,0.8,0.8,"Helping me and my team to write automation test cases.","Capterra___1495114","1495114","VendorReferredIncentivized",FALSE,0.8,null,"Recorder and the export functionality of test cases in different language and latest technologies",null,null,0.7,FALSE,"H","aman","84","Software Engineer","khatri","Capterra","LessThan6Months","Nice to Have for UI automation testing",null,null,"2019-04-22T09:36:57Z","",""
null,0.2560724356559024,"I'm a selenium test developer and recently shifted to katalon for research and exploring purpose. First thing i didn't get that why it is so hard to understand and tutorial on where a selenium/java guy should start  is not there.",1,0.8,1,"I'm pretty much ok with overall experience.","Capterra___1495108","1495108","VendorReferredIncentivized",TRUE,1,null,"Easy UI and project explorer.  Also the way it manage codes and executes is pretty impressive. Big chunks of code are great way to get more from Katalon.",null,null,0.8,FALSE,"D","Love","96","Test Engineering Lead","Mishra","Capterra","LessThan6Months","Great but Complex for Selenium User",1,null,"2019-04-22T09:31:36Z","",""
null,0.042885769178934274,"GUI is very easy to understand. Many in built functions are present which can be used directly",0.6,0.8,0.8,null,"Capterra___1495104","1495104","VendorReferredIncentivized",FALSE,1,null,"very simple to use, no coding knowledge is required",null,null,0.8,FALSE,"G","Shah","96","Senior engineer Test","Mujeeb","Capterra","LessThan6Months","Usage",null,null,"2019-04-22T09:29:23Z","",""
null,0.4585567866452033,"The main Con which i come across is lack of support online compared with selenium.",0.6,1,0.6,"I have automated 5 of my projects using katalon and it's a very good tool for beginners.It works perfect for almost all scenarios and reporting purposes.","Capterra___1495102","1495102","VendorReferredIncentivized",FALSE,0.6,null,"The thing i like most is the record and play feature in katalon ,also we can easily edit the scripts which is written in groovy language.",null,null,0.7,FALSE,"E","sanjay","96","QA manager","vengat","Capterra","MoreThan2Years","Simply awesome",0.8,null,"2019-04-22T09:28:03Z","",""
null,0.159983455765606,"Test cases writing language is more complicate.",1,0.8,1,null,"Capterra___1495098","1495098","VendorReferredIncentivized",FALSE,1,null,"I specially like the run test cases any time once You are done with all test cases.",null,null,0.8,FALSE,"E","Nensi","96","Software Engineer","Kasundra","Capterra","FreeTrial","Excellent!!!",1,null,"2019-04-22T09:26:24Z","",""
null,0.2706724497939038,"Cannot handle dynamic changes of the testing module",1,1,1,"Its was good","Capterra___1495095","1495095","VendorReferredIncentivized",FALSE,1,null,"Its good for early stage for automation learning",null,null,1,FALSE,"I","Adduti","80","Software Testing Engineer","Lal","Capterra","LessThan6Months","Katalon Tool",1,null,"2019-04-22T09:24:34Z","",""
null,0.17964415447648235,"little costlier
support
somtimes difficult to find the options while editing the script.",0.8,0.6,0.8,"I like the application very much but, it needs a lot of improvements.","Capterra___1495093","1495093","VendorReferredIncentivized",FALSE,0.8,null,"Good UI
Easy to use
Easy to do cross browser testing",null,null,0.7,FALSE,"H","Surendra Babu","96","QE","Chundi","Capterra","LessThan12Months","very helpful testing tool",0.6,null,"2019-04-22T09:23:18Z","",""
null,0.21402349097695578,"I didn't found any cons in it. Thanks for it.",1,1,1,null,"Capterra___1495091","1495091","VendorReferredIncentivized",TRUE,1,null,"It provides the better platform for learning as well as doing the mobile automation. It supports most of the android and ios devices to do automation testing. 

One main advantages I can say is, we can automate our product with all kind of devices by using Katalon Studio.",null,null,0.9,FALSE,"D","Sundar","96","Senior Test Engineer","Rajan","Capterra","FreeTrial","Awesome Platform to Learn and Doing Automation",1,null,"2019-04-22T09:22:22Z","",""
null,0.40425924549581216,"Keywords(Syntax) are difficult to remember and difficult to create new one. Working with xpath is difficult because to find the xpath is not easy.",0.8,1,1,"It is better tool than Selenium because recording is easy, capturing of screen is easy. It is easy to learn then any other automation tool. Made test cases for My Application, planning to Implement Automation Testing at full application level.","Capterra___1495064","1495064","VendorReferredIncentivized",TRUE,1,null,"It is easy to create test suite and recording of testing is very easy. It is a freeware software easily available and platform independent.Installation is Easy.",null,null,0.8,TRUE,"I","Ashish  Kumar","96","Scrum Master","Gangele","Capterra","LessThan12Months","Test Automation With Katalon",1,null,"2019-04-22T08:50:11Z","",""
null,0.2742367054349358,"Maintenance is bit difficult .
languages are limited ",0.8,1,1,"ya its good until  it is free","Capterra___1495017","1495017","VendorReferredIncentivized",FALSE,1,null,"It's easy to learn .
It's easy to use .
",null,null,1,FALSE,"E","Ragini","69","Automation tester ","Reddy","Capterra","FreeTrial","Best automation tool for 2019-2020",1,null,"2019-04-22T07:34:57Z","",""
null,0.43299419600288075,"I have been using this application for last few months. I thing adding few more keywords will help.",1,1,1,null,"Capterra___1494989","1494989","VendorReferredIncentivized",FALSE,1,null,"Katalon is a powerful tool to automate Web App. It is a less complex than any other automation tool.
It takes less time & effort. ",null,null,0.9,FALSE,"I","Ishan","96","Developer","Pal","Capterra","LessThan12Months","User Friendly software katalon",1,null,"2019-04-22T06:42:46Z","",""
null,0.31516752947378535,"would be easy if the code is also usable in other applications",0.4,0.6,0.8,"Solved my time management thing by record & play ","Capterra___1494978","1494978","VendorReferredIncentivized",FALSE,0.8,null,"i like the browser Add on mostly ,as a noob user can jusr record it & take the code to the application to improve./modify as per need.",null,null,0.8,FALSE,"E","Abdul","96","Solution Engineer","Gafoor","Capterra","LessThan6Months","Good To Give a try if it Suits your Organisation",0.6,null,"2019-04-22T06:25:39Z","",""
null,0.5298341963820845,"1. Can't Export/import Object repository to other projects
2. Still lot of coding is required, we are not saving much time here",null,0.8,0.8,"Loving it. Team also enjoys working on katalon","Capterra___1494958","1494958","VendorReferredIncentivized",TRUE,0.8,null,"1. User friendly, less learning curve while onboarding a new team
2. A lot of tutorials and blogs available for reference
3. If the team is familiar with automation tools, adapting Katalon makes life more easy
4. Better object identification, though tweaking is required at times
5. Reusablity 
7. Record and Play back for quickk reference",null,null,0.8,FALSE,"E","Saritha","96","Lead QA","SR","Capterra","LessThan12Months","Automation - Move one step ahead",0.8,null,"2019-04-22T05:41:40Z","",""
null,0.43874520842840836,"1. Only groovy is supported, so only users knowning java are eligible to use(No support for python, .Net, Java script, ruby).
2. Unlike selenium, it has very less online support and material by real users.
3. Unlike selenium code is not open source so other developers cannot contribute.
4. Document is not easy to understand and confusing.",0.4,0.8,0.8,"My overall experience with Katalon Studio is quite good. The most lovable about Katalon Studio is, it combines all types of testing at one place. It has some really good features which surely overshaddow using selenium in eclipse. But as mentioned in cons, it also need to do some fine tunings like adding support for other languages, providing easily understandable material and some fine tuning  to become the real competitor  for selenium. Its a good tool for small projects.","Capterra___1494945","1494945","VendorReferredIncentivized",FALSE,0.6,null,"1. Free-licensed.
2. User friendly UI.
3. API testing, web testing, android/iOS testing all at one place.
4. Can be used by user's having less knowledge in programming.
5. Integrated with DevOps workflow
6. User friendly reports.
7. Learning curve is not very difficult",null,null,0.6,FALSE,"C","Abhijeet","4","QA engineer","Popalghat","Capterra","LessThan6Months","Katalon Studio - The Evolving Test Automation Tool",0.6,null,"2019-04-22T05:27:18Z","",""
null,0.4099941967266519,"I don't see any cons ..They realease new version which has new features in it",1,1,1,"Very good tool for automation","Capterra___1494927","1494927","VendorReferredIncentivized",FALSE,1,null,"Its very easy to use for beginners and really good for automation",null,null,1,FALSE,"H","sapana","96","Sr software engineer","rawat","Capterra","LessThan12Months","Very good tool for automation",1,null,"2019-04-22T05:07:34Z","",""
null,0.03711419678905301,"1)Not reliable to automate all kind of functionalities",0.6,0.8,0.8,null,"Capterra___1494922","1494922","VendorReferredIncentivized",FALSE,0.8,null,"1)Very helpful in automating applications.
2)Easy to understand software",null,null,0.8,FALSE,"I","Ligi","96","IT Analyst","George","Capterra","LessThan6Months","Automate your testing easily with Katalon",null,null,"2019-04-22T05:04:43Z","",""
null,0.05147866914248975,"It's being flexible in different programming languages ",null,1,1,"Satisfying and excellent ","Capterra___1494874","1494874","VendorReferredIncentivized",FALSE,1,null,"It's recording feature that can catch up all elements, id's, xpath and etc. in a website ",null,null,1,FALSE,"C","Ariel","102","Quality Assurance Tester","Adobas","Capterra","FreeTrial","Katalon for  future tool on automation",null,null,"2019-04-22T03:48:13Z","",""
null,0.2795442821799527,"One workspace and one project is open at given instances.",null,1,1,null,"Capterra___1494419","1494419","VendorReferredIncentivized",TRUE,1,null,"We can do repeative automation of web, mobile and API in same tool for free.",null,null,0.8,TRUE,"E","Amjath","96","Qa lead","K","Capterra","LessThan12Months","One stop shop for automation tool",1,null,"2019-04-21T19:25:36Z","",""
null,0.638855335418157,"1. No Support at all, you have to buy a package even if you need a small question answered.
2. Would have liked if the inbuilt keywords were customization. Need to have more features which allow to build more features like recovery scenarios etc.
3. Managing the project on git is difficult. Faced difficulties in collaborating across the team.
4. Frequent version releases and poor backward compatibility",0.2,0.6,0.8,"Need to have an automation tool, which could complement our automation framework. 
Need to have an automation tool for people who are less tech savvy Spend less time on building framework ourselves","Capterra___1494374","1494374","VendorReferredIncentivized",TRUE,0.6,"https://cdn0.capterra-static.com/profile-images/linkedin/a498079a24e1d80c4c17038a695bcd80.jpeg","1. It's free
2. Very easy to use
3. Lots of built in features
4. Easy to integrate with other tools
5. Low learning curve",null,null,1,FALSE,"F","Harpreet","96","QA Manager","Singh, PMP®","Capterra","LessThan2Years","Best Free Selenium based Automation Framework",0.8,null,"2019-04-21T18:41:25Z","",""
null,0.535877617260593,"Katalon is touted as being very simple, even for beginners, but I would disagree with this. There is a bit of a learning curve, especially if you have not previously done automation with other software. Once you get the hang of the workflow, things will start to feel intuitive, but part of the issue is that there is so much you can do with the software, you can feel a bit overwhelmed at first.",1,0.6,1,null,"Capterra___1494291","1494291","VendorReferredIncentivized",TRUE,1,null,"For web testing, the easy to use recorder makes it dead simple to create tests and use cases which you can easily implement and tweak to your needs. The GUI is easy to understand and has a deep tool set. Being able to install and run on Windows, Mac and Linux is terrific. Being free for what this software does is incredible.",null,null,0.8,TRUE,"E","Eli","115","Web Developer","Triona","Capterra","LessThan2Years","Very powerful software with a bit of a learning curve",1,null,"2019-04-21T17:15:56Z","",""
